ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0045859,regulation of protein kinase activity,53/900,247/6311,0.0011350417084828996,0.0171999036848452,0.013443635320530988,Adam17/Adarb1/Adcy8/Adra1a/Agtr1a/Angpt1/Cab39/Cblb/Ccn1/Ccnd3/Ccng1/Chordc1/Clu/Dag1/Epha4/Epm2a/Ern1/Fbxw7/Fermt2/Fgd4/Flt1/Gab1/Ghr/Gsk3b/Heg1/Hspb1/Insr/Magi3/Malt1/Mef2c/Myocd/Nedd9/Nppa/Osbpl8/Pdgfd/Pkia/Plce1/Ppm1e/Ppp1r9a/Prkag2/Prlr/Prox1/Prrc1/Shb/Slc8a1/Smyd3/Tab2/Tead1/Tgfb2/Tlr4/Ttn/Vegfa/Zeb2,53
GO:0048762,mesenchymal cell differentiation,25/900,94/6311,0.0011451023031608058,0.01728430888182722,0.013509607357826968,Bcl2/Bmpr1a/Cdh2/Clasp1/Dag1/Ednra/Epha4/Ext1/Fermt2/Gja1/Gsk3b/Ldlrad4/Mef2c/Myocd/Nrp1/Rbpj/Sema5a/Spred2/Tbx20/Tcf7l2/Tgfb2/Timp3/Usf3/Vegfa/Zeb2,25
GO:0045927,positive regulation of growth,33/900,136/6311,0.0011749962654135618,0.017666252443659373,0.013808138678256414,Acacb/Adam17/Bcl2/Bdnf/Bmpr1a/Cdh4/Ghr/Golga4/Gpam/Gsk3b/Hopx/Igf1r/Insr/Mapt/Mef2c/Nedd4l/Nrp1/Ntn1/Pafah1b1/Plcb1/Prox1/Rbpj/Sema5a/Slc23a2/Slc25a33/Smurf1/Stat5b/Tbx20/Tead1/Tgfb2/Twf2/Vegfa/Zfpm2,33
GO:0035418,protein localization to synapse,13/900,37/6311,0.0011902641488588208,0.01782617396481557,0.01393313511135986,Adam22/Arhgap44/Dag1/Dlgap1/Gphn/Gsk3b/Hspb1/Kalrn/Kif5b/Mapk10/Mapt/Rapgef4/Tnik,13
GO:0048871,multicellular organismal-level homeostasis,70/900,347/6311,0.0012064792703078305,0.01799898725354589,0.014068207892859159,Abcc8/Acacb/Acsl1/Adam17/Alpl/Angpt1/Ank/Ankrd11/Arrdc3/Bcl2/Ccn2/Cdh2/Cebpb/Ces1d/Clic5/Cxadr/Dync1h1/Ehmt1/Emcn/Esrrb/Ext1/Gja1/Gpam/Igf1r/Igf2bp2/Il15/Itgb1/Kcnq1/Kdm3a/Ldb2/Lnpep/Lpin1/Map7/Mb/Mef2c/Nfib/Nppb/Npr3/Nr4a3/Per2/Plcb1/Plcl1/Plcl2/Ppargc1b/Prdx1/Prickle1/Prkaa2/Prlr/Rab7/Rbpj/Rc3h1/Rp1/Sox6/Spta1/Sqstm1/Stat3/Stat5b/Stk39/Tet2/Tfrc/Tgfb2/Tlr4/Tnfsf13b/Uba5/Ubap2l/Ufl1/Ush1c/Vegfa/Wdr37/Zeb2,70
GO:0048878,chemical homeostasis,78/900,395/6311,0.0012272876787792289,0.018238726932900587,0.01425559108291419,Abca1/Abcb4/Abcc8/Adcy5/Adcy8/Agtr1a/Alpl/Ank/Ank3/Asph/Atp1a1/Atp1b1/Atp2c1/Atp6v1b2/Bcl2/Bnip3/Cacna1c/Camk2d/Casq2/Ces1d/Cox11/Csrp3/Ednra/Ern1/Ext1/Fabp3/Fam20a/Foxo1/Glul/Got1/Gpam/Gramd1b/Hdac9/Herpud1/Hk2/Igf1r/Igfbp5/Insr/Itpr1/Kcnq1/Kif5b/Lpl/Mia2/Mtss1/Myh7b/Nnt/Nr3c2/Nus1/Osbp/Oxct1/Pik3r1/Plcb1/Plce1/Pln/Prkaa2/Prkce/Prkd1/Rab7/Rap1gds1/Rora/Slc24a2/Slc39a14/Slc4a4/Slc4a7/Slc8a1/Stat3/Stk39/Tcf7l2/Tent4b/Tfrc/Tgfb2/Tgm2/Tnni3/Trim24/Trpc1/Ttc39b/Vegfa/Wnk2,78
GO:0097529,myeloid leukocyte migration,18/900,60/6311,0.0012586542309572597,0.018632923595978818,0.014563699563060115,B4galt1/Camk1d/Cxadr/Dnm1l/Dysf/Ednra/Flt1/Itga1/Itga9/Pafah1b1/Pdgfd/Pik3r1/Plcb1/Ripor2/Slit2/Stat5b/Trim55/Vegfa,18
GO:0051347,positive regulation of transferase activity,45/900,203/6311,0.001318536450787572,0.019444623751269596,0.015198133399277598,Adam17/Adcy8/Adra1a/Agtr1a/Angpt1/Arrdc3/Btrc/Cab39/Ccn1/Ccnd3/Clu/Dag1/Epha4/Ern1/Fbxw7/Fermt2/Fgd4/Flt1/Gab1/Ghr/Igf1r/Insr/Irs1/Magi3/Malt1/Mef2c/Nedd9/Osbpl8/Parm1/Pdgfd/Pfkfb2/Ppp1r9a/Prkag2/Prlr/Prox1/Prrc1/Ptges3/Ror1/Rps2/Tab2/Tead1/Tgfb2/Tlr4/Vegfa/Zeb2,45
GO:0043244,regulation of protein-containing complex disassembly,20/900,70/6311,0.0013556473559674816,0.019915597989003195,0.015566252082583616,Asph/Bnip3/Clasp1/Dstn/Dysf/Fyco1/Igf1r/Insr/Lmod2/Nav3/Per2/Rp1/Sema5a/Setx/Spta1/Sptbn1/Svil/Tpm1/Trim54/Twf2,20
GO:0003254,regulation of membrane depolarization,9/900,21/6311,0.001371937114682984,0.019947402597804666,0.015591110917265108,Ank3/Cacna1c/Camk2d/Gja1/Got1/Hcn1/Nedd4l/Scn5a/Slmap,9
GO:0035023,regulation of Rho protein signal transduction,11/900,29/6311,0.0013770428927823855,0.019947402597804666,0.015591110917265108,Abca1/Abra/Adra1a/Cdh2/Heg1/Itgb1/Kank1/Kank2/Nrp1/Ripor2/Stard13,11
GO:0014896,muscle hypertrophy,21/900,75/6311,0.001378542242404791,0.019947402597804666,0.015591110917265108,Adra1a/Camk2d/Csrp3/Fbxo32/Foxo1/Gsk3b/Igfbp5/Mef2a/Mef2c/Meis1/Myh6/Myh7/Myocd/Nppa/Nppb/Nr4a3/Pdlim5/Ppara/Rap1gds1/Trim63/Ttn,21
GO:0014897,striated muscle hypertrophy,21/900,75/6311,0.001378542242404791,0.019947402597804666,0.015591110917265108,Adra1a/Camk2d/Csrp3/Fbxo32/Foxo1/Gsk3b/Igfbp5/Mef2a/Mef2c/Meis1/Myh6/Myh7/Myocd/Nppa/Nppb/Nr4a3/Pdlim5/Ppara/Rap1gds1/Trim63/Ttn,21
GO:0071621,granulocyte chemotaxis,10/900,25/6311,0.0014122809322554362,0.020283094433773036,0.01585349137622167,Camk1d/Cxadr/Dnm1l/Dysf/Ednra/Itga1/Itga9/Ripor2/Slit2/Vegfa,10
GO:2000243,positive regulation of reproductive process,10/900,25/6311,0.0014122809322554362,0.020283094433773036,0.01585349137622167,Gja1/Hdac4/Igf1r/Insr/Plcb1/Runx1/Ube2b/Vegfa/Ythdc2/Zfpm2,10
GO:0044089,positive regulation of cellular component biogenesis,51/900,238/6311,0.0014426245763221738,0.02064186614968047,0.016133911325097918,Abca1/Adgrl2/Baiap2l1/Bdnf/Caprin1/Ccn2/Clasp1/Clip1/Clu/Cux2/Dag1/Dync1h1/Faf1/Fer/Fermt2/Fnip1/Fnip2/Gsk3b/Hdac4/Hopx/Ldb2/Lims1/Lmod2/Lrtm1/Mapt/Mtss1/Nav3/Nck1/Nrp1/Pde4dip/Pik3r1/Plce1/Ppm1e/Prkce/Prkd1/Rab7/Resf1/Ripor2/Rp1/Slain2/Slf2/Slit2/Tfrc/Tlr4/Tpm1/Trabd2b/Twf2/Ubap2l/Ube2v2/Vegfa/Zmynd8,51
GO:0032412,regulation of monoatomic ion transmembrane transporter activity,30/900,122/6311,0.001544108351505683,0.02201212238868657,0.017204918785977553,Abcc8/Abcc9/Ank3/Asph/Atp1b1/Cacnb2/Camk2d/Casq2/Dapk1/Dysf/Ednra/Hcn1/Hecw2/Itgb1/Kcnq1/Kif5b/Mef2c/Ndufa4/Nedd4/Nedd4l/Nipsnap2/Nppa/Nr3c2/Pirt/Plcb1/Pln/Rrad/Slmap/Stk39/Wnk2,30
GO:0003151,outflow tract morphogenesis,13/900,38/6311,0.0015772174601846286,0.022030825377180045,0.01721953724904092,Bmpr1a/Dhrs3/Ednra/Eln/Mef2c/Nedd4/Nrp1/Prickle1/Rbpj/Tbx20/Tgfb2/Vegfa/Zfpm2,13
GO:0030282,bone mineralization,13/900,38/6311,0.0015772174601846286,0.022030825377180045,0.01721953724904092,Alpl/Ank/Bmpr1a/Ccn1/Gja1/Mef2c/Mgp/Mtss1/Prickle1/Slc20a2/Slc8a1/Tcf7l2/Tent5a,13
GO:0051149,positive regulation of muscle cell differentiation,13/900,38/6311,0.0015772174601846286,0.022030825377180045,0.01721953724904092,Bcl2/Csrp3/Epc1/Gsk3b/Hopx/Lama2/Mef2c/Mylk3/Myocd/Prkd1/Prox1/Rbm24/Smyd1,13
GO:0072006,nephron development,15/900,47/6311,0.0015810460136578789,0.022030825377180045,0.01721953724904092,Agtr1a/Angpt1/Bcl2/Ctnnd1/Ednra/Ext1/Hs2st1/Kif26b/Mef2c/Mtss1/Myo1e/Pbx1/Pdgfd/Plce1/Vegfa,15
GO:1904063,negative regulation of cation transmembrane transport,15/900,47/6311,0.0015810460136578789,0.022030825377180045,0.01721953724904092,Ank3/Bcl2/Camk2d/Casq2/Dysf/Hecw2/Kcnq1/Nedd4/Nedd4l/Pln/Prkce/Rrad/Stk39/Tgfb2/Ubr3,15
GO:0032787,monocarboxylic acid metabolic process,51/900,239/6311,0.0015884692578210138,0.022030825377180045,0.01721953724904092,Abhd2/Acacb/Acadsb/Acsl1/Acss1/Aig1/Ankrd23/Ces1d/Dhtkd1/Ech1/Esrrb/Etfa/Fabp3/Gpam/Hadha/Hadhb/Hdac4/Hk2/Idh2/Insr/Irs1/Irs2/Ivd/Lpin1/Lpl/Mgst3/Mpc1/Nr4a3/Ogdh/Pcx/Pdhx/Per2/Pex7/Pfkfb2/Pfkp/Por/Ppara/Prkaa2/Prkag1/Prkag2/Prkce/Prox1/Ptgds/Ptges3/Qki/Slc25a12/Slc4a4/Sord/Srr/Stat3/Tecrl,51
GO:0097553,calcium ion transmembrane import into cytosol,19/900,66/6311,0.001607166693589413,0.022030825377180045,0.01721953724904092,Adra1a/Agtr1a/Asph/Bcl2/Cacna1c/Camk2d/Casq2/Ccn2/Ednra/Itpr1/Plcb1/Plce1/Pln/Prkce/Prkd1/Slc24a2/Slc8a1/Tgfb2/Trpc1,19
GO:0098739,import across plasma membrane,19/900,66/6311,0.001607166693589413,0.022030825377180045,0.01721953724904092,Abcc9/Acsl1/Agtr1a/Atp1a1/Atp1b1/Cacna1c/Irs2/Itgb1/Kcnd3/Kcnj3/Kcnq1/Per2/Scn5a/Slc24a2/Slc38a2/Slc39a14/Slc6a6/Slc8a1/Wnk2,19
GO:0003209,cardiac atrium morphogenesis,7/900,14/6311,0.0016083818994511803,0.022030825377180045,0.01721953724904092,Ccn1/Heg1/Myh6/Prox1/Tbx20/Tgfb2/Tnnt2,7
GO:0008038,neuron recognition,7/900,14/6311,0.0016083818994511803,0.022030825377180045,0.01721953724904092,Bdnf/Epha4/Ext1/Myot/Nexn/Nrp1/Sema5a,7
GO:1902473,regulation of protein localization to synapse,7/900,14/6311,0.0016083818994511803,0.022030825377180045,0.01721953724904092,Arhgap44/Dag1/Gsk3b/Kalrn/Mapt/Rapgef4/Tnik,7
GO:0098609,cell-cell adhesion,53/900,251/6311,0.0016597922369017586,0.022654398297286767,0.017706928753509616,Adam19/Ank3/Arid1b/Atp2c1/Bcl2/Cblb/Ccn1/Cd59a/Cdh13/Cdh2/Cdh4/Cebpb/Ctnnd1/Cxadr/Dsg2/Dsp/Ext1/Fer/Golph3/Gpam/Hmcn1/Hspb1/Il15/Itga1/Itga9/Itgb1/Itgb5/Kif26b/Lims1/Lpp/Malt1/Myot/Nck1/Nexn/Nr4a3/Ntn1/Pdia3/Pik3r1/Plpp3/Ppara/Prickle1/Rc3h1/Ripor2/Runx1/Shb/Slit2/Spta1/Stat5b/Tfrc/Tgfb2/Tnfsf13b/Vegfa/Zfp608,53
GO:0050808,synapse organization,46/900,211/6311,0.0016827474473653252,0.022886554504979284,0.017888384618077364,Adgrl2/Ank3/Arhgap44/Asap1/Bdnf/Cacnb2/Cap2/Caprin1/Cdh2/Col4a1/Cux2/Dag1/Dnm1l/Epha4/Gphn/Gsk3b/Hspa8/Igf1r/Insr/Itgb1/Kalrn/Lrtm1/Malat1/Mapt/Mef2c/Mfn1/Mycbp2/Myo9a/Nedd4/Nedd9/Nfia/Nrp1/Ntn1/Pafah1b1/Pdlim5/Pik3r1/Plxna4/Ppfibp1/Ppp1r9a/Rapgef4/Slit2/Snta1/Tanc2/Tmem108/Ube2v2/Zmynd8,46
GO:0001822,kidney development,31/900,128/6311,0.0016900109065116618,0.022904408377335865,0.017902339402558674,Adamts1/Adamts6/Agtr1a/Angpt1/Arid5b/Bcl2/Bdnf/Bicc1/Ctnnd1/Ednra/Epha4/Ext1/Hs2st1/Kank2/Kif26b/Mef2c/Mtss1/Myo1e/Nrp1/Pbx1/Pdgfd/Plce1/Qrich1/Rarb/Schip1/Slit2/Tet2/Tgfb2/Vegfa/Wdpcp/Zfp950,31
GO:1901698,response to nitrogen compound,85/900,442/6311,0.0017151258070015457,0.023163225372452453,0.018104633634018163,Abcc9/Adcy5/Adcy8/Agtr1a/Alpl/Asph/Bcl2/Bdnf/Canx/Casq2/Ccnd3/Cdh13/Cebpb/Ces1d/Col4a1/Cpeb1/Cpeb3/Crem/Csrp3/Dnajb2/Dnmt3a/Ecpas/Ednra/Epha4/Ern1/Ext1/Faf1/Fer/Foxo1/Ghr/Gja1/Golph3/Gpam/Grb14/Gsk3b/Hadha/Hcn1/Hdac9/Herpud1/Hsp90b1/Igf1r/Igfbp5/Insr/Irs1/Irs2/Itgb1/Itpr1/Kank1/Kcnq1/Lpin1/Lpl/Mef2c/Mtr/Nck1/Nfe2l2/Nr3c2/Nr4a3/Osbpl8/Pdgfd/Pdpk1/Pid1/Pik3r1/Plcb1/Ppara/Prkaa2/Prkce/Prkd1/Rap1gds1/Sesn1/Slc25a33/Slc39a14/Slc8a1/Slit2/Socs2/Stat3/Stat5b/Tbc1d4/Tgm2/Tlr4/Trpc1/Ubac2/Ube4a/Ubr2/Ufl1/Usp13,85
GO:0031214,biomineral tissue development,16/900,52/6311,0.0017218681036753397,0.023172973185476863,0.01811225263269827,Alpl/Ank/Bmpr1a/Ccn1/Cebpb/Fam20a/Gja1/Mef2c/Mgp/Mtss1/Ppara/Prickle1/Slc20a2/Slc8a1/Tcf7l2/Tent5a,16
GO:0050673,epithelial cell proliferation,39/900,172/6311,0.00174915433322544,0.02345817083130564,0.01833516627309117,Adam17/Agtr1a/Atp5f1a/B4galt1/Bmpr1a/Btrc/Cdh13/Cebpb/Cxadr/Dach1/Dysf/Ednra/Ern1/Flt1/Gja1/Glul/Igfbp5/Intu/Irs2/Itpr1/Lims1/Mef2c/Mtss1/Nfib/Nppb/Nr4a3/Prkd1/Prox1/Ptprk/Rbpj/Scn5a/Sema5a/Stat3/Suz12/Tcf7l2/Tgfb2/Trim24/Vegfa/Zeb2,39
GO:0030155,regulation of cell adhesion,57/900,275/6311,0.0017751983811664033,0.023724786698296828,0.018543556189230925,Adam19/Angpt1/Ank3/Arid1b/Bcl2/Cblb/Ccn1/Cd59a/Cdh13/Cebpb/Clasp1/Dag1/Dysf/Epha4/Faf1/Fermt2/Gpam/Gsk3b/Hspb1/Il15/Itgb1/Kank1/Kif26b/Lama2/Lims1/Malt1/Nck1/Nedd9/Nr4a3/Nrp1/Nuak1/Pik3r1/Plpp3/Plxna2/Plxna4/Ppara/Ppp1cb/Ppp1r12a/Prkce/Prlr/Rbpj/Rc3h1/Ripor2/Runx1/Sema5a/Shb/Slk/Spta1/Stat5b/Tfrc/Tgfb2/Tgm2/Tnfsf13b/Tpm1/Vegfa/Wdpcp/Zfp608,57
GO:0060284,regulation of cell development,70/900,352/6311,0.0017910308621890319,0.02385355636181863,0.018644203985198518,Abcc8/Arid1b/Atxn1/Bcl2/Bdnf/Bhlhe40/Bmpr1a/Btg2/Caprin1/Cdh4/Cebpb/Cux2/Dag1/Dleu2/Dnm1l/Epha4/Fbxw7/Flt1/Gja1/Golga4/Grb14/Gsk3b/Hdac4/Hdac9/Hspb1/Idh2/Il15/Itgb1/Kalrn/Kat6b/Malt1/Mapt/Mbd1/Mef2c/Meis1/Meis2/Mfn1/Mitf/Nedd9/Nrp1/Ntn1/Pafah1b1/Per2/Pik3r1/Plcb1/Plxna2/Plxna4/Ppargc1b/Prox1/Qki/Rc3h1/Runx1/Sema5a/Shb/Slit2/Smurf1/Spen/Stat3/Stat5b/Tgm2/Tnik/Tob2/Tox/Trak2/Twf2/Ufl1/Vegfa/Xrcc4/Zeb2/Zfp608,70
GO:0014812,muscle cell migration,18/900,62/6311,0.001903140261400428,0.02525926505562154,0.01974292147761315,Abhd2/Adamts1/Bcl2/Bmpr1a/Camk2d/Hdac4/Igfbp5/Mef2c/Myocd/Nfe2l2/Nr4a3/Pdgfd/Rapgef4/Slit2/Stat5b/Tlr4/Tpm1/Zfp950,18
GO:0001569,branching involved in blood vessel morphogenesis,8/900,18/6311,0.0019217974031194964,0.025419237816518697,0.019867957960265945,Angpt1/Col4a1/Ednra/Flt1/Nrp1/Sema5a/Tbx20/Vegfa,8
GO:0046883,regulation of hormone secretion,28/900,113/6311,0.0019337411724479575,0.025489622509425304,0.019922971416208586,Abcc8/Adcy5/Adcy8/Agtr1a/Cacna1c/Foxo1/Gja1/Glud1/Glul/Irs1/Irs2/Itpr1/Kalrn/Kcnq1/Kif5b/Nppa/Osbp/Oxct1/Per2/Pfkfb2/Plcb1/Prkce/Prkd1/Rab11fip3/Rapgef4/Runx1/Tcf7l2/Trpc1,28
GO:0010594,regulation of endothelial cell migration,22/900,82/6311,0.0019643986353594365,0.025717586215981195,0.02010115037542882,Adam17/Adamts9/Angpt1/Atp5f1a/Bcas3/Ccbe1/Fbxw7/Glul/Hdac9/Hspb1/Mef2c/Nfe2l2/Nrp1/Nus1/Pdpk1/Plpp3/Prkd1/Prox1/Sema5a/Slit2/Stard13/Vegfa,22
GO:0050796,regulation of insulin secretion,22/900,82/6311,0.0019643986353594365,0.025717586215981195,0.02010115037542882,Abcc8/Adcy5/Adcy8/Cacna1c/Foxo1/Gja1/Glud1/Glul/Irs1/Irs2/Itpr1/Kcnq1/Kif5b/Osbp/Oxct1/Per2/Pfkfb2/Plcb1/Prkce/Rapgef4/Tcf7l2/Trpc1,22
GO:1904375,regulation of protein localization to cell periphery,20/900,72/6311,0.0019741829086582945,0.025758067848900935,0.020132791268315454,Arhgap44/Atp2c1/Camk2d/Csrp3/Dag1/Dpp6/Epb41/Epm2a/Gsk3b/Itgb1/Kalrn/Kif5b/Lztfl1/Pid1/Pik3r1/Rapgef4/Sptbn1/Sqstm1/Tmed2/Tnik,20
GO:0010628,positive regulation of gene expression,83/900,432/6311,0.001994787283169467,0.025819817486894176,0.02018105546964859,Abcc8/Adam17/Adam19/Agtr1a/Angpt1/Ank3/Atf3/Bmpr1a/Ccbe1/Ccn1/Ccn2/Cebpb/Clu/Cpeb1/Cpeb3/Creb3l2/Ctnnd1/Cux2/Ern1/Gja1/Gsk3b/Hand2os1/Heg1/Hnrnpll/Hspa8/Hspb1/Igf2bp2/Il15/Kdm3a/Khdrbs1/Khdrbs3/Kif1b/Lims1/Lpl/Lrrfip2/Malt1/Mapkapk2/Mef2a/Mef2c/Mitf/Myocd/Nck1/Nfe2l2/Noct/Nr4a3/Optn/Paip1/Pid1/Pik3r1/Plcb1/Prkag1/Prkd1/Ptges3/Qki/Rbm24/Rbpj/Rel/Rora/Rps6ka2/Runx1/Samd4/Setx/Sgms1/Shld1/Slc38a2/Sptbn1/Srpk2/Stat3/Stat5b/Tank/Tent4b/Tent5a/Tfrc/Tgfb2/Timm23/Tlr4/Tmed2/Tob1/Trim24/Ttn/Ubr5/Vegfa/Ythdf3,83
GO:0010830,regulation of myotube differentiation,10/900,26/6311,0.0020059427364779517,0.025819817486894176,0.02018105546964859,Bcl2/Bdnf/Csrp3/Hdac4/Hdac9/Myocd/Rbm24/Rpl3l/Sik1/Smyd1,10
GO:0008045,motor neuron axon guidance,6/900,11/6311,0.002011875094724011,0.025819817486894176,0.02018105546964859,Epha4/Mycbp2/Nrp1/Ntn1/Plxna4/Slit2,6
GO:1905207,regulation of cardiocyte differentiation,6/900,11/6311,0.002011875094724011,0.025819817486894176,0.02018105546964859,Gsk3b/Mef2c/Myocd/Prickle1/Sox6/Tgfb2,6
GO:0048545,response to steroid hormone,27/900,108/6311,0.002012456546133607,0.025819817486894176,0.02018105546964859,Abhd2/Agl/Agtr1a/Alpl/Atp1a1/Bcl2/Bdnf/Esrrb/Fbxo32/Gsk3b/Kank2/Kdm3a/Lbh/Nedd4/Nr3c2/Pik3r1/Por/Ppargc1b/Ptges3/Smyd3/Stk39/Strn3/Tgfb2/Trim63/Uba5/Ubr5/Ufl1,27
GO:0030593,neutrophil chemotaxis,9/900,22/6311,0.0020317125603215016,0.02589424385654788,0.020239227944924543,Camk1d/Cxadr/Dnm1l/Dysf/Ednra/Itga1/Itga9/Ripor2/Slit2,9
GO:0086065,cell communication involved in cardiac conduction,9/900,22/6311,0.0020317125603215016,0.02589424385654788,0.020239227944924543,Cacna1c/Cacnb2/Cxadr/Dsg2/Dsp/Kcnn2/Kcnq1/Scn5a/Slc8a1,9
GO:0098659,inorganic cation import across plasma membrane,13/900,39/6311,0.0020627964392182893,0.026117445705760512,0.02041368498367684,Abcc9/Agtr1a/Atp1a1/Atp1b1/Cacna1c/Kcnd3/Kcnj3/Kcnq1/Scn5a/Slc24a2/Slc39a14/Slc8a1/Wnk2,13
GO:0099587,inorganic ion import across plasma membrane,13/900,39/6311,0.0020627964392182893,0.026117445705760512,0.02041368498367684,Abcc9/Agtr1a/Atp1a1/Atp1b1/Cacna1c/Kcnd3/Kcnj3/Kcnq1/Scn5a/Slc24a2/Slc39a14/Slc8a1/Wnk2,13
GO:0001654,eye development,34/900,146/6311,0.0021095694943692534,0.02644864164113113,0.020672551396904944,Agtpbp1/Atf6/Bcl2/Bdnf/Cacna1c/Col4a1/Col5a1/Cryab/Flt1/Gja1/Hcn1/Meis1/Meis2/Mitf/Nfia/Nfib/Nrp1/Pbx1/Pbx3/Ppp2r3a/Prickle1/Prox1/Rarb/Rp1/Slc4a7/Spred2/Stat3/Tgfb2/Thrb/Ttll5/Ush1c/Vegfa/Wdpcp/Zeb2,34
GO:0048880,sensory system development,34/900,146/6311,0.0021095694943692534,0.02644864164113113,0.020672551396904944,Agtpbp1/Atf6/Bcl2/Bdnf/Cacna1c/Col4a1/Col5a1/Cryab/Flt1/Gja1/Hcn1/Meis1/Meis2/Mitf/Nfia/Nfib/Nrp1/Pbx1/Pbx3/Ppp2r3a/Prickle1/Prox1/Rarb/Rp1/Slc4a7/Spred2/Stat3/Tgfb2/Thrb/Ttll5/Ush1c/Vegfa/Wdpcp/Zeb2,34
GO:0150063,visual system development,34/900,146/6311,0.0021095694943692534,0.02644864164113113,0.020672551396904944,Agtpbp1/Atf6/Bcl2/Bdnf/Cacna1c/Col4a1/Col5a1/Cryab/Flt1/Gja1/Hcn1/Meis1/Meis2/Mitf/Nfia/Nfib/Nrp1/Pbx1/Pbx3/Ppp2r3a/Prickle1/Prox1/Rarb/Rp1/Slc4a7/Spred2/Stat3/Tgfb2/Thrb/Ttll5/Ush1c/Vegfa/Wdpcp/Zeb2,34
GO:0048638,regulation of developmental growth,41/900,185/6311,0.002134055002709911,0.02666875878386509,0.020844597394890384,Acacb/Bcl2/Bdnf/Bmpr1a/Cacna1c/Cdh4/Cxadr/Ghr/Gja1/Golga4/Gpam/Gsk3b/Hopx/Igf1r/Insr/Mapt/Mef2c/Mycbp2/Myh6/Nedd4l/Nrp1/Ntn1/Pafah1b1/Plcb1/Plxna4/Ppara/Prox1/Rbpj/Sema5a/Slc23a2/Slit2/Smurf1/Socs2/Spag9/Stat3/Stat5b/Tbx20/Tcf7l2/Twf2/Vegfa/Zfpm2,41
GO:0034766,negative regulation of monoatomic ion transmembrane transport,16/900,53/6311,0.0021471071192120258,0.026745033339310963,0.020904214432662136,Ank3/Bcl2/Camk2d/Casq2/Dysf/Hecw2/Kcnq1/Nedd4/Nedd4l/Pln/Prkce/Rrad/Stk39/Tgfb2/Ubr3/Ywhaq,16
GO:0006006,glucose metabolic process,25/900,98/6311,0.002158701725853696,0.026802719170357665,0.020949302317452848,Acacb/Atf3/Cox11/Esrrb/Foxo1/Got1/Hk2/Insr/Irs1/Irs2/Kcnq1/Mdh1/Pcx/Per2/Pfkfb2/Pfkp/Pik3r1/Ppara/Ppp4r3b/Rora/Sik1/Slc25a12/Slc25a13/Slc39a14/Tcf7l2,25
GO:0034097,response to cytokine,62/900,307/6311,0.002205732342915605,0.027298597388688627,0.021336886227966825,Ackr3/Acsl1/Adam17/Angpt1/Ankrd1/Arid5b/Bcl2/Cdip1/Cebpb/Dapk1/Egln3/Enah/Entrep1/Ext1/Fer/Gab1/Ghr/Gsk3b/Hdac4/Hk2/Il15/Insr/Kat6b/Kdm3a/Kif16b/Kif5b/Lifr/Lims1/Lrch1/Lrrc2/Mapkapk2/Mapkapk3/Mpc1/Mrc1/Mylk3/Nfe2l2/Pafah1b1/Pdia3/Pfkp/Pid1/Plcb1/Prdm5/Prlr/Rc3h1/Rel/Ripor2/Rora/Rps2/Slit2/Slit3/Slk/Stat3/Stat5b/Stk39/Tank/Tfrc/Timp3/Tle4/Tlr4/Tnfsf13b/Ythdc2/Ythdf3,62
GO:0010631,epithelial cell migration,35/900,152/6311,0.002241185323138176,0.02745805097692119,0.021461516919511772,Adam17/Adamts9/Angpt1/Atp5f1a/Bcas3/Ccbe1/Cdh13/Clasp1/Fbxw7/Glul/Hdac9/Hspb1/Irs1/Irs2/Itgb1/Kank1/Kank2/Mapre2/Mef2c/Nfe2l2/Nrp1/Nus1/Pdpk1/Plpp3/Prkce/Prkd1/Prox1/Ptprg/Sema5a/Slit2/Stard13/Tgfb2/Vegfa/Wdpcp/Zeb2,35
GO:0090130,tissue migration,35/900,152/6311,0.002241185323138176,0.02745805097692119,0.021461516919511772,Adam17/Adamts9/Angpt1/Atp5f1a/Bcas3/Ccbe1/Cdh13/Clasp1/Fbxw7/Glul/Hdac9/Hspb1/Irs1/Irs2/Itgb1/Kank1/Kank2/Mapre2/Mef2c/Nfe2l2/Nrp1/Nus1/Pdpk1/Plpp3/Prkce/Prkd1/Prox1/Ptprg/Sema5a/Slit2/Stard13/Tgfb2/Vegfa/Wdpcp/Zeb2,35
GO:0090132,epithelium migration,35/900,152/6311,0.002241185323138176,0.02745805097692119,0.021461516919511772,Adam17/Adamts9/Angpt1/Atp5f1a/Bcas3/Ccbe1/Cdh13/Clasp1/Fbxw7/Glul/Hdac9/Hspb1/Irs1/Irs2/Itgb1/Kank1/Kank2/Mapre2/Mef2c/Nfe2l2/Nrp1/Nus1/Pdpk1/Plpp3/Prkce/Prkd1/Prox1/Ptprg/Sema5a/Slit2/Stard13/Tgfb2/Vegfa/Wdpcp/Zeb2,35
